Start Time,Duration,Title,Device Type,Country,Show Title,Genre,Media Type
2018-08-23 16:41:00-04:00,0 days 00:14:10,Arrested Development: Season 1: Public Relations (Episode 11),Apple iPhone 7 Plus (CDMA),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-23 16:38:00-04:00,0 days 00:02:20,Arrested Development: Season 1: Pier Pressure (Episode 10),Apple iPhone 7 Plus (CDMA),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-23 10:20:00-04:00,0 days 00:14:46,Arrested Development: Season 1: Pier Pressure (Episode 10),Apple iPhone 7 Plus (CDMA),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-22 14:35:00-04:00,0 days 00:04:07,Arrested Development: Season 1: Pier Pressure (Episode 10),Apple iPhone 7 Plus (CDMA),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-22 14:24:00-04:00,0 days 00:10:07,Arrested Development: Season 1: Storming the Castle (Episode 9),Apple iPhone 7 Plus (CDMA),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 22:23:00-04:00,0 days 00:14:35,The Office (U.S.): Season 4: Night Out (Episode 11),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-08-20 22:21:00-04:00,0 days 00:01:12,The Office (U.S.): Season 4: The Chair Model (Episode 10),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-08-20 20:51:00-04:00,0 days 00:11:17,Arrested Development: Season 1: Storming the Castle (Episode 9),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 20:30:00-04:00,0 days 00:21:12,"Arrested Development: Season 1: My Mother, the Car (Episode 8)",Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 20:09:00-04:00,0 days 00:21:10,Arrested Development: Season 1: In God We Trust (Episode 7),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 19:41:00-04:00,0 days 00:21:18,Arrested Development: Season 1: Visiting Ours (Episode 6),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 19:19:00-04:00,0 days 00:21:10,Arrested Development: Season 1: Charity Drive (Episode 5),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 18:58:00-04:00,0 days 00:21:29,Arrested Development: Season 1: Key Decisions (Episode 4),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 18:34:00-04:00,0 days 00:21:53,Arrested Development: Season 1: Bringing Up Buster (Episode 3),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 18:13:00-04:00,0 days 00:21:47,Arrested Development: Season 1: Top Banana (Episode 2),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-20 17:51:00-04:00,0 days 00:21:26,Arrested Development: Season 1: Pilot (Episode 1),Apple TV 3 (revised),US (United States),Arrested Development,Comedy,Netflix Series
2018-08-19 23:36:00-04:00,0 days 01:27:10,Enemy,Safari MAC (Cadmium),US (United States),Enemy,Thriller,Film
2018-08-19 21:49:00-04:00,0 days 01:21:46,The Fundamentals of Caring,Safari MAC (Cadmium),US (United States),The Fundamentals of Caring,Comedy,Film
2018-08-19 17:23:00-04:00,0 days 00:07:20,The Fundamentals of Caring,Safari MAC (Cadmium),US (United States),The Fundamentals of Caring,Comedy,Film
2018-08-19 14:11:00-04:00,0 days 00:50:46,Something New,Apple iPhone 7 Plus (CDMA),US (United States),Something New,Romance,Film
2018-08-19 12:29:00-04:00,0 days 01:37:40,To All the Boys I‚Äôve Loved Before,Apple iPhone 7 Plus (CDMA),US (United States),To All the Boys I‚Äôve Loved Before,Romance,Netflix Film
2018-08-18 21:19:00-04:00,0 days 01:44:40,Something New,Safari MAC (Cadmium),US (United States),Something New,Romance,Film
2018-08-18 20:19:00-04:00,0 days 00:03:11,The Office (U.S.): Season 4: The Chair Model (Episode 10),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-08-18 08:51:00-04:00,0 days 00:12:40,Adore,Safari MAC (Cadmium),US (United States),Adore,Drama,Film
2018-08-18 01:54:00-04:00,0 days 01:47:05,Adore,Safari MAC (Cadmium),US (United States),Adore,Drama,Film
2018-08-18 00:06:00-04:00,0 days 01:29:57,The Spectacular Now,Safari MAC (Cadmium),US (United States),The Spectacular Now,Romance,Film
2018-08-17 22:11:00-04:00,0 days 01:35:16,To All the Boys I‚Äôve Loved Before,Safari MAC (Cadmium),US (United States),To All the Boys I‚Äôve Loved Before,Romance,Netflix Film
2018-08-17 21:53:00-04:00,0 days 00:05:29,Laggies,Apple TV 3 (revised),US (United States),Laggies,Romance,Film
2018-08-17 20:18:00-04:00,0 days 01:31:54,Just Friends,Apple TV 3 (revised),US (United States),Just Friends,Romance,Film
2018-08-16 20:06:00-04:00,0 days 00:16:53,The Office (U.S.): Season 4: The Chair Model (Episode 10),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2018-08-16 19:44:00-04:00,0 days 00:21:59,The Office (U.S.): Season 4: Dinner Party (Episode 9),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2018-08-16 19:40:00-04:00,0 days 00:03:06,The Office (U.S.): Season 4: The Deposition (Episode 8),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2018-08-16 19:16:00-04:00,0 days 00:18:17,The Office (U.S.): Season 4: The Deposition (Episode 8),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-08-16 19:01:00-04:00,0 days 00:13:55,The Office (U.S.): Season 4: Survivor Man (Episode 7),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-08-15 22:30:00-04:00,0 days 01:34:15,Barely Lethal,Apple iPhone 7 Plus (CDMA),US (United States),Barely Lethal,Action,Film
2018-08-15 22:08:00-04:00,0 days 00:00:50,Barely Lethal,Apple iPhone 7 Plus (CDMA),US (United States),Barely Lethal,Action,Film
2018-08-13 19:39:00-04:00,0 days 00:01:59,Orange Is the New Black: Season 6: Who Knows Better Than I (Episode 1),Apple TV 3 (revised),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-11 07:01:00-04:00,0 days 00:01:17,Queen of the South: Season 1: Piloto (Episode 1),Apple iPad Mini 3 (WiFi) iPad,NL (Netherlands),Queen of the South,Crime,Series
2018-08-09 12:19:00-04:00,0 days 00:03:15,Orange Is the New Black: Season 6: Changing Winds (Episode 7),Safari MAC (Cadmium),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-08 13:02:00-04:00,0 days 00:06:58,Orange Is the New Black: Season 6: Changing Winds (Episode 7),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 22:32:00-04:00,0 days 00:25:36,Orange Is the New Black: Season 6: Changing Winds (Episode 7),Safari MAC (Cadmium),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 21:31:00-04:00,0 days 00:55:35,Orange Is the New Black: Season 6: State of the Uterus (Episode 6),Safari MAC (Cadmium),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 20:34:00-04:00,0 days 00:57:43,Orange Is the New Black: Season 6: Mischief Mischief (Episode 5),Safari MAC (Cadmium),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 20:09:00-04:00,0 days 00:16:10,Orange Is the New Black: Season 6: I'm the Talking Ass (Episode 4),Safari MAC (Cadmium),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 17:44:00-04:00,0 days 00:37:02,Orange Is the New Black: Season 6: I'm the Talking Ass (Episode 4),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 17:37:00-04:00,0 days 00:05:36,Orange Is the New Black: Season 6: Look Out for Number One (Episode 3),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-06 17:36:00-04:00,0 days 00:01:06,Orange Is the New Black: Season 6: Sh*tstorm Coming (Episode 2),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-05 21:45:00-04:00,0 days 00:42:27,Orange Is the New Black: Season 6: Look Out for Number One (Episode 3),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-05 21:42:00-04:00,0 days 00:02:45,Orange Is the New Black: Season 6: Sh*tstorm Coming (Episode 2),Apple iPhone 7 Plus (CDMA),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-05 19:29:00-04:00,0 days 00:53:25,Orange Is the New Black: Season 6: Sh*tstorm Coming (Episode 2),Apple TV 3 (revised),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-05 18:30:00-04:00,0 days 00:53:03,Orange Is the New Black: Season 6: Who Knows Better Than I (Episode 1),Apple TV 3 (revised),US (United States),Orange Is the New Black,Drama,Netflix Series
2018-08-05 15:53:00-04:00,0 days 00:00:02,Power: Season 5: Damage Control (Episode 2),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-08-05 15:52:00-04:00,0 days 00:00:12,Power: Season 5: Are We On The Same Team? (Episode 3),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-08-05 15:22:00-04:00,0 days 00:12:21,Power: Season 5: Damage Control (Episode 2),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-08-05 12:09:00-04:00,0 days 00:26:39,Power: Season 5: Damage Control (Episode 2),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-08-05 11:27:00-04:00,0 days 00:00:54,Power: Season 5: Damage Control (Episode 2),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-08-05 10:13:00-04:00,0 days 00:17:00,Power: Season 5: Damage Control (Episode 2),Apple iPad Mini 3 (WiFi) iPad,GB (United Kingdom),Power,Drama,Series
2018-07-30 22:19:00-04:00,0 days 00:01:38,The Office (U.S.): Season 4: Survivor Man (Episode 7),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 21:49:00-04:00,0 days 00:06:30,The Office (U.S.): Season 4: Survivor Man (Episode 7),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 21:27:00-04:00,0 days 00:20:52,The Office (U.S.): Season 4: Branch Wars (Episode 6),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 21:05:00-04:00,0 days 00:21:02,The Office (U.S.): Season 4: Local Ad (Episode 5),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 20:14:00-04:00,0 days 00:40:59,The Office (U.S.): Season 4: Money (Episode 4),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 19:52:00-04:00,0 days 00:22:38,The Office (U.S.): Season 4: Launch Party (Episode 3),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-30 00:26:00-04:00,0 days 00:11:12,That '70s Show: Season 4: Donna's Story (Episode 8),Apple iPhone 7 Plus (CDMA),US (United States),That '70s Show,Comedy,Series
2018-07-29 11:02:00-04:00,0 days 00:01:18,Below Her Mouth,Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Below Her Mouth,Romance,Film
2018-07-29 10:54:00-04:00,0 days 00:05:12,Below Her Mouth,Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Below Her Mouth,Romance,Film
2018-07-29 10:40:00-04:00,0 days 00:09:26,Newness,Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Newness,Romance,Film
2018-07-27 21:20:00-04:00,0 days 00:18:25,The Office (U.S.): Season 4: Launch Party (Episode 3),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-27 20:48:00-04:00,0 days 00:28:25,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-26 11:08:00-04:00,0 days 00:12:54,The Office (U.S.): Season 4: Dunder Mifflin Infinity (Episode 2),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-26 10:24:00-04:00,0 days 00:41:08,The Office (U.S.): Season 4: Fun Run (Episode 1),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-26 00:22:00-04:00,0 days 00:41:39,The Office (U.S.): Season 3: The Job (Episode 23),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 23:39:00-04:00,0 days 00:26:58,The Office (U.S.): Season 3: Beach Games (Episode 22),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 23:11:00-04:00,0 days 00:28:00,The Office (U.S.): Season 3: Women's Appreciation (Episode 21),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 22:48:00-04:00,0 days 00:20:12,The Office (U.S.): Season 3: Product Recall (Episode 20),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 22:23:00-04:00,0 days 00:20:35,The Office (U.S.): Season 3: Safety Training (Episode 19),Safari MAC (Cadmium),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 22:21:00-04:00,0 days 00:00:04,The Office (U.S.): Season 3: Safety Training (Episode 19),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 22:07:00-04:00,0 days 00:12:39,The Office (U.S.): Season 3: The Negotiation (Episode 18),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 22:01:00-04:00,0 days 00:04:00,The Office (U.S.): Season 3: The Negotiation (Episode 18),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 14:37:00-04:00,0 days 00:11:43,The Office (U.S.): Season 3: The Negotiation (Episode 18),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 14:09:00-04:00,0 days 00:20:56,The Office (U.S.): Season 3: Cocktails (Episode 17),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-25 00:16:00-04:00,0 days 00:22:30,Friends: Season 10: The One Where Chandler Gets Caught (Episode 10),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 23:34:00-04:00,0 days 00:24:20,Friends: Season 10: The One with the Birth Mother (Episode 9),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 23:26:00-04:00,0 days 00:08:45,Friends: Season 10: The One with the Late Thanksgiving (Episode 8),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 21:42:00-04:00,0 days 00:13:39,Friends: Season 10: The One with the Late Thanksgiving (Episode 8),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 21:12:00-04:00,0 days 00:22:51,Friends: Season 10: The One with The Home Study (Episode 7),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 20:48:00-04:00,0 days 00:23:53,Friends: Season 10: The One with Ross's Grant (Episode 6),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 20:27:00-04:00,0 days 00:19:29,Friends: Season 10: The One Where Rachel's Sister Babysits (Episode 5),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 20:26:00-04:00,0 days 00:00:20,Friends: Season 2: The One Where Ross Finds Out (Episode 7),Safari MAC (Cadmium),US (United States),Friends,Comedy,Series
2018-07-24 19:59:00-04:00,0 days 00:21:23,That '70s Show: Season 4: Uncomfortable Ball Stuff (Episode 7),Safari MAC (Cadmium),US (United States),That '70s Show,Comedy,Series
2018-07-24 13:44:00-04:00,0 days 00:40:53,Law & Order: Special Victims Unit: The Eighteenth Year: Sanctuary (Episode 21),Apple iPhone 7 Plus (CDMA),US (United States),Law & Order,Action,Series
2018-07-24 13:05:00-04:00,0 days 00:39:43,Law & Order: Special Victims Unit: The Eighteenth Year: American Dream (Episode 20),Apple iPhone 7 Plus (CDMA),US (United States),Law & Order,Crime,Series
2018-07-24 12:13:00-04:00,0 days 00:41:40,Law & Order: Special Victims Unit: The Eighteenth Year: Conversion (Episode 19),Apple iPhone 7 Plus (CDMA),US (United States),Law & Order,Crime,Series
2018-07-24 01:25:00-04:00,0 days 00:22:20,Law & Order: Special Victims Unit: The Eighteenth Year: Spellbound (Episode 18),Apple iPhone 7 Plus (CDMA),US (United States),Law & Order,Crime,Series
2018-07-23 20:53:00-04:00,0 days 00:19:20,Law & Order: Special Victims Unit: The Eighteenth Year: Spellbound (Episode 18),Apple iPhone 7 Plus (CDMA),US (United States),Law & Order,Crime,Series
2018-07-22 14:37:00-04:00,0 days 00:20:51,The Office (U.S.): Season 3: Business School (Episode 16),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-22 14:33:00-04:00,0 days 00:00:23,The Office (U.S.): Season 3: Business School (Episode 16),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-22 14:10:00-04:00,0 days 00:20:11,The Office (U.S.): Season 3: Phyllis's Wedding (Episode 15),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-22 14:07:00-04:00,0 days 00:03:31,The Office (U.S.): Season 3: Ben Franklin (Episode 14),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-21 15:37:00-04:00,0 days 00:39:06,Queen of the South: Season 2: La √∫ltima hora mata (Episode 13),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2018-07-21 14:51:00-04:00,0 days 00:39:08,Queen of the South: Season 2: Todas las horas hieren (Episode 12),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2018-07-21 14:06:00-04:00,0 days 00:06:00,The Office (U.S.): Season 3: Ben Franklin (Episode 14),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
2018-07-21 14:04:00-04:00,0 days 00:00:14,The Office (U.S.): Season 3: Ben Franklin (Episode 14),Apple iPhone 7 Plus (CDMA),US (United States),The Office (U.S.),Comedy,Series
